timestamp,temp_c,relative_humidity_2m,surface_pressure,cloud_pct,wind_speed,wind_speed_100m,wind_gust,direct_normal_irradiance,diffuse_radiation,shortwave_radiation_instant,hour_of_day,day_of_year,day_of_week,is_lab_hour,is_hostel_peak,solar_kw,wind_kw,demand_kw
2024-04-05 05:00:00+05:30,25.9,41,983.3,100,9.8,19.5,16.2,0.0,0.0,0.0,5,96,4,0,0,0.0,50.0,73.64
2024-04-05 06:00:00+05:30,25.4,46,984.1,99,7.5,17.7,20.5,0.0,0.0,0.0,6,96,4,0,0,0.0,50.0,71.22
2024-04-05 07:00:00+05:30,26.1,44,984.7,100,10.0,17.4,16.2,35.0,43.0,93.2,7,96,4,0,0,10.28,50.0,114.78
2024-04-05 08:00:00+05:30,27.8,39,985.1,100,7.1,10.7,16.6,57.2,136.0,204.1,8,96,4,0,0,33.81,21.59,126.86
2024-04-05 09:00:00+05:30,29.7,35,985.8,100,4.8,5.9,16.2,131.3,246.0,372.1,9,96,4,1,0,68.13,4.03,223.93
2024-04-05 10:00:00+05:30,31.5,27,985.8,84,5.5,6.3,16.9,182.8,323.0,500.6,10,96,4,1,0,95.97,5.63,242.56
2024-04-05 11:00:00+05:30,33.3,21,985.4,97,3.6,4.2,17.6,361.1,307.0,647.3,11,96,4,1,0,128.72,1.03,263.11
2024-04-05 12:00:00+05:30,34.5,17,984.7,100,10.4,12.7,24.5,235.0,420.0,647.7,12,96,4,1,0,130.35,50.0,277.74
2024-04-05 13:00:00+05:30,35.2,16,983.6,100,14.7,17.8,32.4,367.2,408.0,739.0,13,96,4,1,0,152.59,50.0,250.57
2024-04-05 14:00:00+05:30,35.4,16,982.5,99,11.8,13.8,32.0,287.1,393.0,614.6,14,96,4,1,0,132.15,50.0,289.14
2024-04-05 15:00:00+05:30,35.7,15,982.0,100,9.4,11.3,27.0,470.4,262.0,571.0,15,96,4,1,0,130.19,33.58,293.02
2024-04-05 16:00:00+05:30,35.5,15,981.6,100,9.7,11.4,23.8,442.3,209.0,412.2,16,96,4,1,0,101.26,35.56,290.43
2024-04-05 17:00:00+05:30,35.4,14,981.4,100,6.5,8.0,22.3,269.6,143.0,193.0,17,96,4,1,0,54.06,11.03,289.14
2024-04-05 18:00:00+05:30,32.8,22,982.6,92,13.8,20.9,33.1,48.7,75.0,37.2,18,96,4,0,1,17.76,50.0,232.23
2024-04-05 19:00:00+05:30,31.0,25,983.1,100,11.9,22.8,23.0,0.0,6.0,0.0,19,96,4,0,1,0.0,50.0,212.18
2024-04-05 20:00:00+05:30,29.5,26,983.6,100,8.1,13.6,20.2,0.0,0.0,0.0,20,96,4,0,1,0.0,38.93,197.0
2024-04-05 21:00:00+05:30,29.5,26,984.3,100,12.9,21.2,19.8,0.0,0.0,0.0,21,96,4,0,1,0.0,50.0,197.0
2024-04-05 22:00:00+05:30,29.1,26,984.2,100,12.4,24.8,23.0,0.0,0.0,0.0,22,96,4,0,1,0.0,50.0,193.22
2024-04-05 23:00:00+05:30,28.0,28,983.7,100,7.7,15.1,19.8,0.0,0.0,0.0,23,96,4,0,1,0.0,43.9,183.51
2024-04-06 00:00:00+05:30,27.2,29,983.3,100,6.1,14.0,13.0,0.0,0.0,0.0,0,97,5,0,0,0.0,28.31,82.18
2024-04-06 01:00:00+05:30,27.8,28,983.2,100,4.3,5.5,10.4,0.0,0.0,0.0,1,97,5,0,0,0.0,2.92,86.86
2024-04-06 02:00:00+05:30,26.7,30,983.0,98,2.5,4.9,4.7,0.0,0.0,0.0,2,97,5,0,0,0.0,0.69,78.6
2024-04-06 03:00:00+05:30,23.7,36,982.7,97,6.9,10.0,9.0,0.0,0.0,0.0,3,97,5,0,0,0.0,18.63,70.0
2024-04-06 04:00:00+05:30,23.4,37,982.6,100,6.5,8.0,9.4,0.0,0.0,0.0,4,97,5,0,0,0.0,11.49,70.0
2024-04-06 05:00:00+05:30,23.9,35,982.9,23,5.9,11.1,9.0,0.0,0.0,0.0,5,97,5,0,0,0.0,18.15,70.0
2024-04-06 06:00:00+05:30,22.2,43,984.1,16,3.9,5.1,7.6,0.0,0.0,0.0,6,97,5,0,0,0.0,2.12,70.0
2024-04-06 07:00:00+05:30,23.8,40,985.0,3,9.1,7.6,14.4,110.6,42.0,110.9,7,97,5,0,0,11.73,28.1,110.0
2024-04-06 08:00:00+05:30,27.5,31,985.8,2,6.5,8.6,16.2,348.2,117.0,313.1,8,97,5,0,0,51.76,12.97,124.47
2024-04-06 09:00:00+05:30,30.6,26,986.2,0,3.1,3.3,15.8,531.0,162.0,534.9,9,97,5,0,0,98.53,0.29,172.98
2024-04-06 10:00:00+05:30,32.5,22,986.0,0,2.6,3.4,15.1,636.4,192.0,720.8,10,97,5,0,0,138.72,0.02,193.76
2024-04-06 11:00:00+05:30,33.9,19,985.6,16,4.3,5.1,18.4,696.6,211.0,849.2,11,97,5,0,0,167.35,2.42,210.34
2024-04-06 12:00:00+05:30,34.9,17,984.9,15,4.0,4.7,18.4,667.5,234.0,866.1,12,97,5,0,0,175.0,1.74,222.76
2024-04-06 13:00:00+05:30,35.5,15,983.9,15,4.8,5.6,19.1,625.9,248.0,820.6,13,97,5,0,0,170.94,3.54,212.43
2024-04-06 14:00:00+05:30,36.1,14,982.8,21,5.5,6.6,19.8,638.5,235.0,760.9,14,97,5,0,0,164.15,6.05,238.25
2024-04-06 15:00:00+05:30,36.0,14,982.0,12,6.9,8.0,20.2,569.4,221.0,604.7,15,97,5,0,0,137.69,11.96,236.94
2024-04-06 16:00:00+05:30,35.5,14,981.5,34,7.3,8.5,20.5,505.3,190.0,430.3,16,97,5,0,0,105.5,14.44,230.43
2024-04-06 17:00:00+05:30,34.8,14,981.3,74,8.6,9.9,19.4,336.4,146.0,217.2,17,97,5,0,0,60.59,23.7,221.5
2024-04-06 18:00:00+05:30,34.3,12,981.4,4,7.2,13.4,23.0,207.6,73.0,51.4,18,97,5,0,1,23.3,31.87,250.25
2024-04-06 19:00:00+05:30,31.1,13,981.7,13,8.3,9.4,12.2,14.4,6.0,0.0,19,97,5,0,1,0.0,20.88,213.24
2024-04-06 20:00:00+05:30,30.7,14,982.4,3,9.9,21.1,14.4,0.0,0.0,0.0,20,97,5,0,1,0.0,50.0,209.02
2024-04-06 21:00:00+05:30,29.9,14,982.9,0,9.2,22.7,16.2,0.0,0.0,0.0,21,97,5,0,1,0.0,50.0,200.89
2024-04-06 22:00:00+05:30,28.7,14,983.3,0,9.4,22.6,14.4,0.0,0.0,0.0,22,97,5,0,1,0.0,50.0,189.57
2024-04-06 23:00:00+05:30,27.7,15,983.2,0,11.6,24.0,19.1,0.0,0.0,0.0,23,97,5,0,1,0.0,50.0,181.05
2024-04-07 00:00:00+05:30,26.7,17,982.8,0,10.3,21.5,18.4,0.0,0.0,0.0,0,98,6,0,0,0.0,50.0,78.6
2024-04-07 01:00:00+05:30,25.9,19,982.4,2,10.2,21.9,16.2,0.0,0.0,0.0,1,98,6,0,0,0.0,50.0,73.64
2024-04-07 02:00:00+05:30,25.5,19,982.0,19,12.6,25.3,19.4,0.0,0.0,0.0,2,98,6,0,0,0.0,50.0,71.65
2024-04-07 03:00:00+05:30,24.8,20,982.1,39,14.4,28.3,24.1,0.0,0.0,0.0,3,98,6,0,0,0.0,50.0,70.0
2024-04-07 04:00:00+05:30,24.4,20,982.2,16,14.3,28.4,23.4,0.0,0.0,0.0,4,98,6,0,0,0.0,50.0,70.0
2024-04-07 05:00:00+05:30,23.8,21,982.8,0,13.4,26.4,23.0,0.0,0.0,0.0,5,98,6,0,0,0.0,50.0,70.0
2024-04-07 06:00:00+05:30,23.4,24,983.5,0,11.1,19.9,20.2,0.0,0.0,0.0,6,98,6,0,0,0.0,50.0,70.0
2024-04-07 07:00:00+05:30,24.6,23,984.5,0,12.3,18.9,18.7,136.4,45.0,122.4,7,98,6,0,0,12.92,50.0,110.0
2024-04-07 08:00:00+05:30,28.2,18,985.5,0,10.4,19.8,20.5,378.2,119.0,330.5,8,98,6,0,0,54.32,50.0,130.19
2024-04-07 09:00:00+05:30,31.6,15,985.8,0,13.4,18.0,27.4,552.7,164.0,552.9,9,98,6,0,0,101.07,50.0,123.66
2024-04-07 10:00:00+05:30,34.5,13,985.6,0,17.4,22.3,34.6,655.6,195.0,741.3,10,98,6,0,0,140.83,50.0,157.74
2024-04-07 11:00:00+05:30,36.2,11,984.9,0,17.7,21.8,37.1,715.3,215.0,872.0,11,98,6,0,0,169.29,50.0,179.57
2024-04-07 12:00:00+05:30,37.0,9,984.0,0,11.9,14.4,36.0,744.5,226.0,932.0,12,98,6,0,0,184.93,50.0,190.27
2024-04-07 13:00:00+05:30,37.5,8,983.0,0,7.9,9.6,28.4,749.1,228.0,916.0,13,98,6,0,0,186.94,19.89,197.08
2024-04-07 14:00:00+05:30,37.8,8,981.9,1,5.9,6.9,23.4,731.7,220.0,826.4,14,98,6,0,0,175.43,7.25,201.21
2024-04-07 15:00:00+05:30,37.9,7,981.1,1,6.2,7.0,20.5,684.6,204.0,672.1,15,98,6,0,0,150.51,7.99,202.6
2024-04-07 16:00:00+05:30,37.9,7,980.7,4,9.3,10.8,22.3,601.6,175.0,469.7,16,98,6,0,0,113.36,30.34,202.6
2024-04-07 17:00:00+05:30,36.9,7,980.6,2,15.3,18.6,29.2,444.5,139.0,247.5,17,98,6,0,0,67.94,50.0,188.92
2024-04-07 18:00:00+05:30,34.2,7,981.7,0,4.6,6.0,19.4,225.0,76.0,55.1,18,98,6,0,1,24.53,3.83,249.02
2024-04-07 19:00:00+05:30,30.2,10,981.9,0,8.0,17.2,12.2,14.3,6.0,0.0,19,98,6,0,1,0.0,50.0,203.89
2024-04-07 20:00:00+05:30,29.9,11,982.2,0,8.4,20.6,13.7,0.0,0.0,0.0,20,98,6,0,1,0.0,50.0,200.89
2024-04-07 21:00:00+05:30,29.9,12,982.8,0,10.2,20.0,15.8,0.0,0.0,0.0,21,98,6,0,1,0.0,50.0,200.89
2024-04-07 22:00:00+05:30,29.6,13,983.2,0,10.9,24.1,17.6,0.0,0.0,0.0,22,98,6,0,1,0.0,50.0,197.96
2024-04-07 23:00:00+05:30,27.6,15,983.3,0,10.6,16.3,17.3,0.0,0.0,0.0,23,98,6,0,1,0.0,50.0,180.26
2024-04-08 00:00:00+05:30,25.3,17,983.2,0,6.4,3.8,11.5,0.0,0.0,0.0,0,99,0,0,0,0.0,9.16,70.83
2024-04-08 01:00:00+05:30,26.8,15,982.9,0,3.9,3.1,10.1,0.0,0.0,0.0,1,99,0,0,0,0.0,1.41,79.29
2024-04-08 02:00:00+05:30,25.3,16,982.5,0,7.1,10.2,11.2,0.0,0.0,0.0,2,99,0,0,0,0.0,19.95,70.83
2024-04-08 03:00:00+05:30,24.6,17,982.1,0,8.2,13.8,13.7,0.0,0.0,0.0,3,99,0,0,0,0.0,41.19,70.0
2024-04-08 04:00:00+05:30,27.1,14,982.4,0,6.4,7.3,11.9,0.0,0.0,0.0,4,99,0,0,0,0.0,9.38,81.44
2024-04-08 05:00:00+05:30,22.2,20,982.4,0,9.4,7.5,11.2,0.0,0.0,0.0,5,99,0,0,0,0.0,31.14,70.0
2024-04-08 06:00:00+05:30,21.6,20,983.2,6,10.2,14.1,12.2,0.0,0.0,0.0,6,99,0,0,0,0.0,50.0,70.0
2024-04-08 07:00:00+05:30,24.7,17,984.1,13,6.5,11.0,11.5,141.4,47.0,126.3,7,99,0,0,0,13.5,20.32,110.0
2024-04-08 08:00:00+05:30,28.3,14,985.2,3,6.8,11.1,15.5,380.0,121.0,334.8,8,99,0,0,0,54.92,21.71,131.05
2024-04-08 09:00:00+05:30,32.6,11,986.1,0,9.6,13.6,21.2,553.0,167.0,558.1,9,99,0,1,0,101.32,50.0,254.92
2024-04-08 10:00:00+05:30,36.0,9,986.4,0,10.5,12.4,24.8,652.9,200.0,746.3,10,99,0,1,0,140.44,50.0,296.94
2024-04-08 11:00:00+05:30,37.6,8,986.1,0,7.2,8.3,24.5,717.8,218.0,879.1,11,99,0,1,0,169.1,13.55,318.45
2024-04-08 12:00:00+05:30,38.4,7,985.5,3,9.0,10.6,24.1,745.8,229.0,937.9,12,99,0,1,0,184.39,28.2,329.59
2024-04-08 13:00:00+05:30,38.9,7,984.7,9,12.7,15.0,29.2,749.6,231.0,920.8,13,99,0,1,0,186.21,50.0,300.66
2024-04-08 14:00:00+05:30,38.9,7,983.7,17,15.5,18.7,33.1,730.2,223.0,829.3,14,99,0,1,0,174.67,50.0,336.66
2024-04-08 15:00:00+05:30,38.3,7,982.8,9,15.9,19.6,33.8,579.7,232.0,623.9,15,99,0,1,0,139.5,50.0,328.18
2024-04-08 16:00:00+05:30,37.9,7,982.4,0,10.0,12.6,32.4,552.2,189.0,456.2,16,99,0,1,0,109.73,43.76,322.6
2024-04-08 17:00:00+05:30,37.6,7,982.2,0,4.4,5.8,22.7,449.8,138.0,249.3,17,99,0,1,0,67.87,3.29,318.45
2024-04-08 18:00:00+05:30,35.7,8,982.5,100,12.3,20.9,19.8,228.0,76.0,56.2,18,99,0,0,1,24.43,50.0,268.02
2024-04-08 19:00:00+05:30,33.3,10,982.9,89,11.8,25.0,21.2,0.0,8.0,0.0,19,99,0,0,1,0.0,50.0,238.11
2024-04-08 20:00:00+05:30,30.6,12,983.0,53,11.0,18.5,18.7,0.0,0.0,0.0,20,99,0,0,1,0.0,50.0,207.98
2024-04-08 21:00:00+05:30,32.3,10,983.8,37,6.3,12.6,13.7,0.0,0.0,0.0,21,99,0,0,1,0.0,24.16,226.48
2024-04-08 22:00:00+05:30,32.1,11,984.2,71,1.5,6.6,7.2,0.0,0.0,0.0,22,99,0,0,1,0.0,0.0,224.22
2024-04-08 23:00:00+05:30,32.0,11,984.1,71,2.3,4.4,3.6,0.0,0.0,0.0,23,99,0,0,1,0.0,0.3,223.09
2024-04-09 00:00:00+05:30,31.5,11,983.7,100,0.7,4.0,2.9,0.0,0.0,0.0,0,100,1,0,0,0.0,0.0,122.56
2024-04-09 01:00:00+05:30,31.6,11,983.2,77,2.5,4.5,5.8,0.0,0.0,0.0,1,100,1,0,0,0.0,0.48,123.66
2024-04-09 02:00:00+05:30,26.8,15,982.7,96,13.4,20.9,20.9,0.0,0.0,0.0,2,100,1,0,0,0.0,50.0,79.29
2024-04-09 03:00:00+05:30,25.3,16,982.3,99,11.4,15.8,20.9,0.0,0.0,0.0,3,100,1,0,0,0.0,50.0,70.83
2024-04-09 04:00:00+05:30,25.9,15,982.1,91,9.0,12.6,12.6,0.0,0.0,0.0,4,100,1,0,0,0.0,39.59,73.64
2024-04-09 05:00:00+05:30,24.3,16,982.3,100,9.7,11.9,11.2,0.0,0.0,0.0,5,100,1,0,0,0.0,39.8,70.0
2024-04-09 06:00:00+05:30,24.4,20,983.2,87,10.1,12.4,11.2,0.0,0.0,0.0,6,100,1,0,0,0.0,45.12,70.0
2024-04-09 07:00:00+05:30,27.0,18,984.5,85,6.6,7.9,11.5,126.4,50.0,126.4,7,100,1,0,0,13.75,11.35,120.71
2024-04-09 08:00:00+05:30,30.0,16,985.4,98,0.8,3.3,12.2,252.6,141.0,301.6,8,100,1,0,0,49.28,0.0,146.89
2024-04-09 09:00:00+05:30,32.9,13,986.0,99,5.5,7.2,15.1,289.8,236.0,465.8,9,100,1,1,0,84.1,7.25,258.4
2024-04-09 10:00:00+05:30,35.5,10,986.0,99,3.8,4.8,17.3,462.4,276.0,676.9,10,100,1,1,0,127.11,1.66,290.43
2024-04-09 11:00:00+05:30,37.4,9,985.7,100,2.3,2.8,15.8,591.7,281.0,832.5,11,100,1,1,0,159.8,0.0,315.71
2024-04-09 12:00:00+05:30,38.7,8,985.2,58,3.1,3.3,16.2,625.0,297.0,894.1,12,100,1,1,0,175.02,0.28,333.82
2024-04-09 13:00:00+05:30,39.6,7,984.3,25,4.3,4.8,18.4,693.9,260.0,899.0,13,100,1,1,0,180.91,2.09,310.72
2024-04-09 14:00:00+05:30,40.1,6,983.2,1,6.5,7.5,20.2,711.9,233.0,824.5,14,100,1,1,0,172.3,9.66,354.01
2024-04-09 15:00:00+05:30,40.4,6,981.9,99,12.2,14.3,26.6,641.0,221.0,658.6,15,100,1,1,0,145.12,50.0,358.42
2024-04-09 16:00:00+05:30,39.4,6,981.4,100,18.4,22.8,34.9,426.6,208.0,406.1,16,100,1,1,0,97.01,50.0,343.83
2024-04-09 17:00:00+05:30,38.4,6,981.3,100,18.1,23.6,36.0,194.1,178.0,197.0,17,100,1,1,0,53.45,50.0,329.59
2024-04-09 18:00:00+05:30,35.0,9,982.4,100,7.0,13.8,13.3,33.0,72.0,36.1,18,100,1,0,1,16.35,32.28,259.03
2024-04-09 19:00:00+05:30,33.6,9,982.7,100,11.9,25.6,17.6,0.0,7.0,0.0,19,100,1,0,1,0.0,50.0,241.7
2024-04-09 20:00:00+05:30,32.4,10,983.0,100,8.2,17.6,19.4,0.0,0.0,0.0,20,100,1,0,1,0.0,50.0,227.62
2024-04-09 21:00:00+05:30,30.6,11,983.4,100,6.4,7.6,12.6,0.0,0.0,0.0,21,100,1,0,1,0.0,10.0,207.98
2024-04-09 22:00:00+05:30,30.1,12,984.1,100,6.6,11.6,10.4,0.0,0.0,0.0,22,100,1,0,1,0.0,22.39,202.89
2024-04-09 23:00:00+05:30,29.9,12,983.8,100,7.6,8.8,11.5,0.0,0.0,0.0,23,100,1,0,1,0.0,16.58,200.89
2024-04-10 00:00:00+05:30,28.9,13,983.3,100,5.1,5.1,8.6,0.0,0.0,0.0,0,101,2,0,0,0.0,4.16,96.37
2024-04-10 01:00:00+05:30,27.7,15,982.9,100,6.1,7.4,8.6,0.0,0.0,0.0,1,101,2,0,0,0.0,8.97,86.05
2024-04-10 02:00:00+05:30,26.9,15,982.6,100,6.5,13.8,11.9,0.0,0.0,0.0,2,101,2,0,0,0.0,30.05,79.99
2024-04-10 03:00:00+05:30,25.7,16,982.2,100,8.7,13.7,11.2,0.0,0.0,0.0,3,101,2,0,0,0.0,43.82,72.59
2024-04-10 04:00:00+05:30,26.9,14,982.0,100,7.3,15.6,11.5,0.0,0.0,0.0,4,101,2,0,0,0.0,43.38,79.99
2024-04-10 05:00:00+05:30,26.3,15,982.4,100,14.5,20.3,22.3,0.0,0.0,0.0,5,101,2,0,0,0.0,50.0,75.99
2024-04-10 06:00:00+05:30,26.4,17,983.2,100,11.3,19.4,16.6,0.0,0.0,0.0,6,101,2,0,0,0.0,50.0,76.61
2024-04-10 07:00:00+05:30,27.3,16,983.9,100,14.1,25.3,24.8,0.0,48.0,86.8,7,101,2,0,0,10.6,50.0,122.93
2024-04-10 08:00:00+05:30,30.1,13,984.5,100,9.2,19.9,22.3,62.5,158.0,233.7,8,101,2,0,0,38.57,50.0,147.89
2024-04-10 09:00:00+05:30,32.8,12,985.3,100,9.4,10.9,19.1,188.6,259.0,425.8,9,101,2,1,0,76.75,31.94,257.23
2024-04-10 10:00:00+05:30,34.5,11,985.4,99,4.8,5.6,24.8,312.4,334.0,619.6,10,101,2,1,0,116.31,3.56,277.74
2024-04-10 11:00:00+05:30,36.6,10,985.2,79,4.2,5.2,16.9,450.3,336.0,762.9,11,101,2,1,0,146.84,2.41,304.89
2024-04-10 12:00:00+05:30,38.4,9,984.2,3,3.8,4.5,18.4,622.4,299.0,894.9,12,101,2,1,0,175.08,1.39,329.59
2024-04-10 13:00:00+05:30,39.9,7,983.3,1,7.6,9.1,22.3,729.6,239.0,912.7,13,101,2,1,0,183.11,17.03,315.08
2024-04-10 14:00:00+05:30,40.2,7,982.2,15,9.1,10.6,23.8,744.1,222.0,842.6,14,101,2,1,0,175.38,28.36,355.48
2024-04-10 15:00:00+05:30,40.1,7,981.2,46,15.6,18.7,31.3,666.4,216.0,673.2,15,101,2,1,0,147.98,50.0,354.01
2024-04-10 16:00:00+05:30,38.9,7,980.8,60,18.6,23.6,35.3,378.0,203.0,376.4,16,101,2,1,0,90.16,50.0,336.66
2024-04-10 17:00:00+05:30,38.5,7,980.6,28,12.4,16.3,34.2,301.6,150.0,211.6,17,101,2,1,0,57.11,50.0,330.99
2024-04-10 18:00:00+05:30,35.7,9,981.6,93,6.2,8.3,12.6,187.0,74.0,52.7,18,101,2,0,1,22.39,11.04,268.02
2024-04-10 19:00:00+05:30,35.6,9,981.9,100,2.3,5.9,6.8,13.8,6.0,0.0,19,101,2,0,1,0.0,1.02,266.72
2024-04-10 20:00:00+05:30,34.2,10,982.2,59,1.5,1.6,2.9,0.0,0.0,0.0,20,101,2,0,1,0.0,0.0,249.02
2024-04-10 21:00:00+05:30,30.7,12,982.9,88,9.4,16.6,12.6,0.0,0.0,0.0,21,101,2,0,1,0.0,50.0,209.02
2024-04-10 22:00:00+05:30,30.5,19,984.1,97,22.6,40.2,35.6,0.0,0.0,0.0,22,101,2,0,1,0.0,0.0,206.95
2024-04-10 23:00:00+05:30,30.0,25,984.1,30,15.8,30.1,36.7,0.0,0.0,0.0,23,101,2,0,1,0.0,50.0,201.89
2024-04-11 00:00:00+05:30,28.6,30,983.7,26,15.9,31.2,25.6,0.0,0.0,0.0,0,102,3,0,0,0.0,50.0,93.67
2024-04-11 01:00:00+05:30,27.7,35,983.4,0,13.5,26.9,25.6,0.0,0.0,0.0,1,102,3,0,0,0.0,50.0,86.05
2024-04-11 02:00:00+05:30,26.7,40,982.9,0,14.2,27.0,22.7,0.0,0.0,0.0,2,102,3,0,0,0.0,50.0,78.6
2024-04-11 03:00:00+05:30,25.9,44,982.6,0,11.9,25.2,22.7,0.0,0.0,0.0,3,102,3,0,0,0.0,50.0,73.64
2024-04-11 04:00:00+05:30,25.2,46,982.7,0,11.5,24.9,18.7,0.0,0.0,0.0,4,102,3,0,0,0.0,50.0,70.48
2024-04-11 05:00:00+05:30,24.9,45,983.2,0,11.9,26.3,18.7,0.0,0.0,0.0,5,102,3,0,0,0.0,50.0,70.0
2024-04-11 06:00:00+05:30,24.3,49,984.2,0,9.4,22.0,15.8,0.0,1.0,15.5,6,102,3,0,0,0.0,50.0,70.0
2024-04-11 07:00:00+05:30,25.9,43,985.0,0,10.1,18.1,16.9,142.9,51.0,130.5,7,102,3,0,0,14.44,50.0,113.64
2024-04-11 08:00:00+05:30,28.5,36,985.9,0,7.4,10.8,17.3,371.7,123.0,336.1,8,102,3,0,0,54.87,23.17,132.79
2024-04-11 09:00:00+05:30,31.5,27,986.3,7,8.0,10.0,20.5,533.2,170.0,552.9,9,102,3,1,0,100.24,22.25,242.56
2024-04-11 10:00:00+05:30,34.4,19,986.4,17,9.1,10.9,23.0,607.7,209.0,724.3,10,102,3,1,0,136.62,30.47,276.49
2024-04-11 11:00:00+05:30,36.6,14,985.9,1,9.3,11.0,24.5,663.1,239.0,856.1,11,102,3,1,0,164.61,31.62,304.89
2024-04-11 12:00:00+05:30,38.1,12,985.3,14,9.3,11.1,25.2,722.4,233.0,924.2,12,102,3,1,0,181.18,31.95,325.38
2024-04-11 13:00:00+05:30,39.1,10,984.5,100,7.6,9.0,25.2,728.1,234.0,907.7,13,102,3,1,0,182.62,16.76,303.52
2024-04-11 14:00:00+05:30,39.4,9,983.4,33,7.2,8.3,22.7,599.8,259.0,756.1,14,102,3,1,0,158.82,13.43,343.83
2024-04-11 15:00:00+05:30,39.9,8,982.6,32,8.0,9.2,22.0,555.9,238.0,615.1,15,102,3,1,0,135.64,18.6,351.08
2024-04-11 16:00:00+05:30,39.5,8,981.9,59,10.5,12.6,23.8,516.5,192.0,442.3,16,102,3,1,0,104.77,50.0,345.27
2024-04-11 17:00:00+05:30,39.0,8,981.5,83,13.1,16.4,25.6,410.6,144.0,243.5,17,102,3,1,0,64.97,50.0,338.09
2024-04-11 18:00:00+05:30,35.3,9,982.3,0,8.4,10.5,17.3,222.7,78.0,58.8,18,102,3,0,1,24.51,25.46,262.85
2024-04-11 19:00:00+05:30,32.8,11,982.4,0,8.7,18.9,13.3,13.6,7.0,0.0,19,102,3,0,1,0.0,50.0,232.23
2024-04-11 20:00:00+05:30,31.1,14,983.1,0,8.9,20.5,13.0,0.0,0.0,0.0,20,102,3,0,1,0.0,50.0,213.24
2024-04-11 21:00:00+05:30,30.5,15,983.5,6,9.1,21.6,13.3,0.0,0.0,0.0,21,102,3,0,1,0.0,50.0,206.95
2024-04-11 22:00:00+05:30,30.0,16,984.1,0,18.6,36.0,28.8,0.0,0.0,0.0,22,102,3,0,1,0.0,0.0,201.89
2024-04-11 23:00:00+05:30,30.0,25,984.0,4,18.4,34.4,33.1,0.0,0.0,0.0,23,102,3,0,1,0.0,0.0,201.89
2024-04-12 00:00:00+05:30,28.6,29,983.9,0,10.7,24.8,29.5,0.0,0.0,0.0,0,103,4,0,0,0.0,50.0,93.67
2024-04-12 01:00:00+05:30,27.5,32,983.7,0,7.7,20.1,16.9,0.0,0.0,0.0,1,103,4,0,0,0.0,50.0,84.47
2024-04-12 02:00:00+05:30,26.9,33,983.0,0,8.0,20.3,12.2,0.0,0.0,0.0,2,103,4,0,0,0.0,50.0,79.99
2024-04-12 03:00:00+05:30,26.0,35,983.0,0,7.6,18.5,13.0,0.0,0.0,0.0,3,103,4,0,0,0.0,50.0,74.2
2024-04-12 04:00:00+05:30,24.9,37,982.6,0,6.5,11.5,11.5,0.0,0.0,0.0,4,103,4,0,0,0.0,21.94,70.0
2024-04-12 05:00:00+05:30,24.4,38,982.8,0,5.4,11.2,8.3,0.0,0.0,0.0,5,103,4,0,0,0.0,16.32,70.0
2024-04-12 06:00:00+05:30,24.8,45,984.7,1,9.0,18.9,16.2,0.0,1.0,13.7,6,103,4,0,0,0.0,50.0,70.0
2024-04-12 07:00:00+05:30,26.8,39,985.3,30,11.3,19.0,18.7,141.2,51.0,129.0,7,103,4,0,0,14.38,50.0,119.29
2024-04-12 08:00:00+05:30,30.1,32,985.9,94,10.4,17.1,20.5,341.6,126.0,326.3,8,103,4,0,0,52.96,50.0,147.89
2024-04-12 09:00:00+05:30,32.6,27,986.4,58,13.0,16.4,27.0,435.3,196.0,518.8,9,103,4,1,0,93.51,50.0,254.92
2024-04-12 10:00:00+05:30,34.3,25,986.3,62,14.1,17.7,30.6,585.4,215.0,714.1,10,103,4,1,0,134.55,50.0,275.25
2024-04-12 11:00:00+05:30,35.7,23,985.6,69,10.6,12.8,30.6,607.2,256.0,824.4,11,103,4,1,0,159.14,50.0,293.02
2024-04-12 12:00:00+05:30,36.9,21,984.8,13,9.2,11.0,26.3,676.0,249.0,897.6,12,103,4,1,0,176.93,31.11,308.92
2024-04-12 13:00:00+05:30,37.7,19,984.0,30,9.0,10.8,25.2,687.7,231.0,868.3,13,103,4,1,0,176.39,29.16,283.83
2024-04-12 14:00:00+05:30,38.0,17,982.9,59,9.0,10.6,24.8,551.8,257.0,714.3,14,103,4,1,0,151.43,28.16,323.99
2024-04-12 15:00:00+05:30,37.8,17,982.0,11,8.2,9.7,23.8,509.3,231.0,576.1,15,103,4,1,0,128.57,21.26,321.21
2024-04-12 16:00:00+05:30,37.7,17,981.2,6,6.3,7.6,21.6,539.0,180.0,445.0,16,103,4,1,0,105.98,9.53,319.83
2024-04-12 17:00:00+05:30,37.1,17,980.9,3,6.9,8.4,18.4,400.0,136.0,234.8,17,103,4,1,0,62.91,13.01,311.62
2024-04-12 18:00:00+05:30,35.5,14,981.4,56,4.4,9.0,17.3,193.4,79.0,57.0,18,103,4,0,1,23.58,7.91,265.43
2024-04-12 19:00:00+05:30,32.8,16,981.7,65,6.2,7.0,8.3,13.4,7.0,0.0,19,103,4,0,1,0.0,8.13,232.23
2024-04-12 20:00:00+05:30,31.4,17,982.0,45,8.2,9.1,10.1,0.0,0.0,0.0,20,103,4,0,1,0.0,19.76,216.47
